kernel,clang,gcc,nvc,intel,Compiler,Cluster,thread_per_core,core_per_socket,num_sockets,cpu_clock,l1d,l1i,l2,l3,gpu_name,connector_bandwidth,memory_clock,memory_bandwidth,memory_total,sm_clock,num_cores,compute_capability,threads_per_wrap,max_wraps_per_sm,max_threads_per_sm,max_thread_blocks_per_sm,max_32-bit_registers_per_sm,max_registers_per_block,max_registers_per_thread,max_thread_block_size,shared_memory_size_per_sm,collapse1,collapse2,collapse3,collapse4,static,dynamic,guided,Iter,VarDecl,refExpr,intLiteral,floatLiteral,mem_to,mem_from,add_sub_int,add_sub_float,mul_int,mul_float,div_int,div_float,bit_rel_logic_int,bit_rel_logic_float,rem_int,assign_int,assign_float,Iter_log,VarDecl_log,refExpr_log,intLiteral_log,floatLiteral_log,mem_to_log,mem_from_log,add_sub_int_log,add_sub_float_log,mul_int_log,mul_float_log,div_int_log,div_float_log,bit_rel_logic_int_log,bit_rel_logic_float_log,rem_int_log,assign_int_log,assign_float_log,runtime
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,37893202,932362402,156170403,0,48,24,67589201,49152000,0,49152000,0,0,12288000,0,12288000,0,62976000,0,7.578561,8.969585,8.193599,0,1.681241,1.380211,7.829877,7.691541,0,7.691541,0,0,7.089481,0,7.089481,0,7.799175,248564667
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,37893202,932362402,156170403,0,48,24,67589201,49152000,0,49152000,0,0,12288000,0,12288000,0,62976000,0,7.578561,8.969585,8.193599,0,1.681241,1.380211,7.829877,7.691541,0,7.691541,0,0,7.089481,0,7.089481,0,7.799175,248553716
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,37893201,932362400,156170401,0,48,24,67589200,49152000,0,49152000,0,0,12288000,0,12288000,0,62976000,0,7.578561,8.969585,8.193599,0,1.681241,1.380211,7.829877,7.691541,0,7.691541,0,0,7.089481,0,7.089481,0,7.799175,248536494
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,37893201,932362400,156170401,0,48,24,67589200,49152000,0,49152000,0,0,12288000,0,12288000,0,62976000,0,7.578561,8.969585,8.193599,0,1.681241,1.380211,7.829877,7.691541,0,7.691541,0,0,7.089481,0,7.089481,0,7.799175,248556056
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,37893201,932362400,156170401,0,48,24,67589200,49152000,0,49152000,0,0,12288000,0,12288000,0,62976000,0,7.578561,8.969585,8.193599,0,1.681241,1.380211,7.829877,7.691541,0,7.691541,0,0,7.089481,0,7.089481,0,7.799175,248553983
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,80,473665,11654528,1952129,0,48,24,844864,614400,0,614400,0,0,153600,0,153600,0,787200,1.90309,5.675471,7.066495,6.290509,0,1.681241,1.380211,5.926787,5.788451,0,5.788451,0,0,5.186391,0,5.186391,0,5.896085,3149977
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,80,473665,11654528,1952129,0,48,24,844864,614400,0,614400,0,0,153600,0,153600,0,787200,1.90309,5.675471,7.066495,6.290509,0,1.681241,1.380211,5.926787,5.788451,0,5.788451,0,0,5.186391,0,5.186391,0,5.896085,3162059
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,80,473665,11654528,1952129,0,48,24,844864,614400,0,614400,0,0,153600,0,153600,0,787200,1.90309,5.675471,7.066495,6.290509,0,1.681241,1.380211,5.926787,5.788451,0,5.788451,0,0,5.186391,0,5.186391,0,5.896085,3149503
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,5120,7401,182100,30501,0,48,24,13200,9600,0,9600,0,0,2400,0,2400,0,12300,3.70927,3.86929,5.26031,4.484314,0,1.681241,1.380211,4.120574,3.982271,0,3.982271,0,0,3.380211,0,3.380211,0,4.089905,51966
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,5120,7401,182100,30501,0,48,24,13200,9600,0,9600,0,0,2400,0,2400,0,12300,3.70927,3.86929,5.26031,4.484314,0,1.681241,1.380211,4.120574,3.982271,0,3.982271,0,0,3.380211,0,3.380211,0,4.089905,51511
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,5120,7401,182100,30501,0,48,24,13200,9600,0,9600,0,0,2400,0,2400,0,12300,3.70927,3.86929,5.26031,4.484314,0,1.681241,1.380211,4.120574,3.982271,0,3.982271,0,0,3.380211,0,3.380211,0,4.089905,51763
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,3794002,93245602,15626403,0,48,24,6763601,4915200,0,4915200,0,0,1228800,0,1228800,0,6297600,0,6.579098,7.969628,7.193859,0,1.681241,1.380211,6.830178,6.691541,0,6.691541,0,0,6.089481,0,6.089481,0,6.799175,24889505
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,3794002,93245602,15626403,0,48,24,6763601,4915200,0,4915200,0,0,1228800,0,1228800,0,6297600,0,6.579098,7.969628,7.193859,0,1.681241,1.380211,6.830178,6.691541,0,6.691541,0,0,6.089481,0,6.089481,0,6.799175,24888695
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,3794002,93245602,15626403,0,48,24,6763601,4915200,0,4915200,0,0,1228800,0,1228800,0,6297600,0,6.579098,7.969628,7.193859,0,1.681241,1.380211,6.830178,6.691541,0,6.691541,0,0,6.089481,0,6.089481,0,6.799175,24867021
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,3794001,93245600,15626401,0,48,24,6763600,4915200,0,4915200,0,0,1228800,0,1228800,0,6297600,0,6.579097,7.969628,7.193859,0,1.681241,1.380211,6.830178,6.691541,0,6.691541,0,0,6.089481,0,6.089481,0,6.799175,24867558
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,3794001,93245600,15626401,0,48,24,6763600,4915200,0,4915200,0,0,1228800,0,1228800,0,6297600,0,6.579097,7.969628,7.193859,0,1.681241,1.380211,6.830178,6.691541,0,6.691541,0,0,6.089481,0,6.089481,0,6.799175,24866485
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,3794001,93245600,15626401,0,48,24,6763600,4915200,0,4915200,0,0,1228800,0,1228800,0,6297600,0,6.579097,7.969628,7.193859,0,1.681241,1.380211,6.830178,6.691541,0,6.691541,0,0,6.089481,0,6.089481,0,6.799175,24868446
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,80,47425,1165568,195329,0,48,24,84544,61440,0,61440,0,0,15360,0,15360,0,78720,1.90309,4.676007,6.066538,5.290767,0,1.681241,1.380211,4.927083,4.788451,0,4.788451,0,0,4.186391,0,4.186391,0,4.896085,317825
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,80,47425,1165568,195329,0,48,24,84544,61440,0,61440,0,0,15360,0,15360,0,78720,1.90309,4.676007,6.066538,5.290767,0,1.681241,1.380211,4.927083,4.788451,0,4.788451,0,0,4.186391,0,4.186391,0,4.896085,317063
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,80,47425,1165568,195329,0,48,24,84544,61440,0,61440,0,0,15360,0,15360,0,78720,1.90309,4.676007,6.066538,5.290767,0,1.681241,1.380211,4.927083,4.788451,0,4.788451,0,0,4.186391,0,4.186391,0,4.896085,316750
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,5120,741,18210,3051,0,48,24,1320,960,0,960,0,0,240,0,240,0,1230,3.70927,2.869818,4.26031,3.484442,0,1.681241,1.380211,3.120574,2.982271,0,2.982271,0,0,2.380211,0,2.380211,0,3.089905,6633
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,5120,741,18210,3051,0,48,24,1320,960,0,960,0,0,240,0,240,0,1230,3.70927,2.869818,4.26031,3.484442,0,1.681241,1.380211,3.120574,2.982271,0,2.982271,0,0,2.380211,0,2.380211,0,3.089905,6529
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,5120,741,18210,3051,0,48,24,1320,960,0,960,0,0,240,0,240,0,1230,3.70927,2.869818,4.26031,3.484442,0,1.681241,1.380211,3.120574,2.982271,0,2.982271,0,0,2.380211,0,2.380211,0,3.089905,6559
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,128006482,3052812962,531212963,0,48,24,230406481,153600000,0,153600000,0,0,38400000,0,38400000,0,211200000,0,8.107232,9.4847,8.725269,0,1.681241,1.380211,8.362495,8.186391,0,8.186391,0,0,7.584331,0,7.584331,0,8.324694,820724040
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,128006482,3052812962,531212963,0,48,24,230406481,153600000,0,153600000,0,0,38400000,0,38400000,0,211200000,0,8.107232,9.4847,8.725269,0,1.681241,1.380211,8.362495,8.186391,0,8.186391,0,0,7.584331,0,7.584331,0,8.324694,820878153
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,128006482,3052812962,531212963,0,48,24,230406481,153600000,0,153600000,0,0,38400000,0,38400000,0,211200000,0,8.107232,9.4847,8.725269,0,1.681241,1.380211,8.362495,8.186391,0,8.186391,0,0,7.584331,0,7.584331,0,8.324694,820914763
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,128006481,3052812960,531212961,0,48,24,230406480,153600000,0,153600000,0,0,38400000,0,38400000,0,211200000,0,8.107232,9.4847,8.725269,0,1.681241,1.380211,8.362495,8.186391,0,8.186391,0,0,7.584331,0,7.584331,0,8.324694,820762977
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,128006481,3052812960,531212961,0,48,24,230406480,153600000,0,153600000,0,0,38400000,0,38400000,0,211200000,0,8.107232,9.4847,8.725269,0,1.681241,1.380211,8.362495,8.186391,0,8.186391,0,0,7.584331,0,7.584331,0,8.324694,820881917
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,128006481,3052812960,531212961,0,48,24,230406480,153600000,0,153600000,0,0,38400000,0,38400000,0,211200000,0,8.107232,9.4847,8.725269,0,1.681241,1.380211,8.362495,8.186391,0,8.186391,0,0,7.584331,0,7.584331,0,8.324694,820881686
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,80,1600081,38160160,6640161,0,48,24,2880080,1920000,0,1920000,0,0,480000,0,480000,0,2640000,1.90309,6.204142,7.58161,6.822179,0,1.681241,1.380211,6.459405,6.283301,0,6.283301,0,0,5.681241,0,5.681241,0,6.421604,10456699
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,80,1600081,38160160,6640161,0,48,24,2880080,1920000,0,1920000,0,0,480000,0,480000,0,2640000,1.90309,6.204142,7.58161,6.822179,0,1.681241,1.380211,6.459405,6.283301,0,6.283301,0,0,5.681241,0,5.681241,0,6.421604,10476282
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,80,1600081,38160160,6640161,0,48,24,2880080,1920000,0,1920000,0,0,480000,0,480000,0,2640000,1.90309,6.204142,7.58161,6.822179,0,1.681241,1.380211,6.459405,6.283301,0,6.283301,0,0,5.681241,0,5.681241,0,6.421604,10475930
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,6400,20001,477000,83001,0,48,24,36000,24000,0,24000,0,0,6000,0,6000,0,33000,3.80618,4.301052,5.678518,4.919083,0,1.681241,1.380211,4.556303,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,136866
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,6400,20001,477000,83001,0,48,24,36000,24000,0,24000,0,0,6000,0,6000,0,33000,3.80618,4.301052,5.678518,4.919083,0,1.681241,1.380211,4.556303,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,130559
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,6400,20001,477000,83001,0,48,24,36000,24000,0,24000,0,0,6000,0,6000,0,33000,3.80618,4.301052,5.678518,4.919083,0,1.681241,1.380211,4.556303,4.380211,0,4.380211,0,0,3.778151,0,3.778151,0,4.518514,129480
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,12806482,305292962,53132963,0,48,24,23046481,15360000,0,15360000,0,0,3840000,0,3840000,0,21120000,0,7.10743,8.484717,7.725364,0,1.681241,1.380211,7.362605,7.186391,0,7.186391,0,0,6.584331,0,6.584331,0,7.324694,82078865
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,12806482,305292962,53132963,0,48,24,23046481,15360000,0,15360000,0,0,3840000,0,3840000,0,21120000,0,7.10743,8.484717,7.725364,0,1.681241,1.380211,7.362605,7.186391,0,7.186391,0,0,6.584331,0,6.584331,0,7.324694,82119970
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,12806482,305292962,53132963,0,48,24,23046481,15360000,0,15360000,0,0,3840000,0,3840000,0,21120000,0,7.10743,8.484717,7.725364,0,1.681241,1.380211,7.362605,7.186391,0,7.186391,0,0,6.584331,0,6.584331,0,7.324694,82089912
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,12806481,305292960,53132961,0,48,24,23046480,15360000,0,15360000,0,0,3840000,0,3840000,0,21120000,0,7.10743,8.484717,7.725364,0,1.681241,1.380211,7.362605,7.186391,0,7.186391,0,0,6.584331,0,6.584331,0,7.324694,82077950
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,12806481,305292960,53132961,0,48,24,23046480,15360000,0,15360000,0,0,3840000,0,3840000,0,21120000,0,7.10743,8.484717,7.725364,0,1.681241,1.380211,7.362605,7.186391,0,7.186391,0,0,6.584331,0,6.584331,0,7.324694,82095124
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,12806481,305292960,53132961,0,48,24,23046480,15360000,0,15360000,0,0,3840000,0,3840000,0,21120000,0,7.10743,8.484717,7.725364,0,1.681241,1.380211,7.362605,7.186391,0,7.186391,0,0,6.584331,0,6.584331,0,7.324694,82092804
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,80,160081,3816160,664161,0,48,24,288080,192000,0,192000,0,0,48000,0,48000,0,264000,1.90309,5.20434,6.581627,5.822273,0,1.681241,1.380211,5.459513,5.283301,0,5.283301,0,0,4.681241,0,4.681241,0,5.421604,1048598
ookami_matrix_vector_collapse3_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,1,0,80,160081,3816160,664161,0,48,24,288080,192000,0,192000,0,0,48000,0,48000,0,264000,1.90309,5.20434,6.581627,5.822273,0,1.681241,1.380211,5.459513,5.283301,0,5.283301,0,0,4.681241,0,4.681241,0,5.421604,1048632
ookami_matrix_vector_collapse3_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,0,0,1,80,160081,3816160,664161,0,48,24,288080,192000,0,192000,0,0,48000,0,48000,0,264000,1.90309,5.20434,6.581627,5.822273,0,1.681241,1.380211,5.459513,5.283301,0,5.283301,0,0,4.681241,0,4.681241,0,5.421604,1048260
ookami_matrix_vector_collapse4_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,1,0,0,6400,2001,47700,8301,0,48,24,3600,2400,0,2400,0,0,600,0,600,0,3300,3.80618,3.301247,4.678518,3.91913,0,1.681241,1.380211,3.556303,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,13914
ookami_matrix_vector_collapse4_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,1,0,6400,2001,47700,8301,0,48,24,3600,2400,0,2400,0,0,600,0,600,0,3300,3.80618,3.301247,4.678518,3.91913,0,1.681241,1.380211,3.556303,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,13678
ookami_matrix_vector_collapse4_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,0,1,0,0,1,6400,2001,47700,8301,0,48,24,3600,2400,0,2400,0,0,600,0,600,0,3300,3.80618,3.301247,4.678518,3.91913,0,1.681241,1.380211,3.556303,3.380211,0,3.380211,0,0,2.778151,0,2.778151,0,3.518514,13655
ookami_matrix_vector_collapse1_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,1,0,0,1,1286482,30540962,5324963,0,48,24,2310481,1536000,0,1536000,0,0,384000,0,384000,0,2112000,0,6.109404,7.484883,6.726317,0,1.681241,1.380211,6.363702,6.186391,0,6.186391,0,0,5.584331,0,5.584331,0,6.324694,8230449
ookami_matrix_vector_collapse1_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,1,0,1,1286482,30540962,5324963,0,48,24,2310481,1536000,0,1536000,0,0,384000,0,384000,0,2112000,0,6.109404,7.484883,6.726317,0,1.681241,1.380211,6.363702,6.186391,0,6.186391,0,0,5.584331,0,5.584331,0,6.324694,8239330
ookami_matrix_vector_collapse1_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,1,0,0,0,0,0,1,1,1286482,30540962,5324963,0,48,24,2310481,1536000,0,1536000,0,0,384000,0,384000,0,2112000,0,6.109404,7.484883,6.726317,0,1.681241,1.380211,6.363702,6.186391,0,6.186391,0,0,5.584331,0,5.584331,0,6.324694,8215703
ookami_matrix_vector_collapse2_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,1,0,0,1,1286481,30540960,5324961,0,48,24,2310480,1536000,0,1536000,0,0,384000,0,384000,0,2112000,0,6.109403,7.484883,6.726316,0,1.681241,1.380211,6.363702,6.186391,0,6.186391,0,0,5.584331,0,5.584331,0,6.324694,8214398
ookami_matrix_vector_collapse2_dynamic,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,1,0,1,1286481,30540960,5324961,0,48,24,2310480,1536000,0,1536000,0,0,384000,0,384000,0,2112000,0,6.109403,7.484883,6.726316,0,1.681241,1.380211,6.363702,6.186391,0,6.186391,0,0,5.584331,0,5.584331,0,6.324694,8215737
ookami_matrix_vector_collapse2_guided,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,1,0,0,0,0,1,1,1286481,30540960,5324961,0,48,24,2310480,1536000,0,1536000,0,0,384000,0,384000,0,2112000,0,6.109403,7.484883,6.726316,0,1.681241,1.380211,6.363702,6.186391,0,6.186391,0,0,5.584331,0,5.584331,0,6.324694,8215855
ookami_matrix_vector_collapse3_static,1,0,0,0,Clang,Ookami,1,32,2,1685,32,32,512,32768,Tesla V100-PCIE-32GB,32,877,900,32510,1380,5120,7,32,64,2048,32,65536,65536,255,1024,96,0,0,1,0,1,0,0,80,16081,381760,66561,0,48,24,28880,19200,0,19200,0,0,4800,0,4800,0,26400,1.90309,4.206313,5.58179,4.82322,0,1.681241,1.380211,4.460597,4.283301,0,4.283301,0,0,3.681241,0,3.681241,0,4.421604,105823
