kernel,clang,gcc,nvc,intel,Compiler,Cluster,thread_per_core,core_per_socket,num_sockets,cpu_clock,l1,l2,l3,gpu_name,connector_bandwidth,num_memory_bus, memory_clock,memory_bandwidth, memory_total, sm_clock,num_cores,compute_capability,threads_per_wrap,max_wraps_per_sm,max_threads_per_sm,max_thread_blocks_per_sm,max_32-bit_registers_per_sm,max_registers_per_block,max_registers_per_thread,max_thread_block_size,fp32_cores_per_sm,sm_registers_per_fp32_cores,shared_memory_size_per_sm,collapse,collapse_swap,combined,combined_swap,split,split_swap,outer,inner,reduction,var_decl,ref_expr,int_literal,float_literal,mem_to,mem_from,add_sub_int,add_sub_double,mul_int,mul_double,div_int,div_double,assign_int,assign_double,log_outer,log_inner,log_var_decl,log_ref_expr,log_int_literal,log_float_literal,log_mem_to,log_mem_from,log_add_sub_int,log_add_sub_double,log_mul_int,log_mul_double,log_div_int,log_div_double,log_assign_int,log_assign_double,runtimes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
distribute_parallel_for_collapse_6500_8000_8000,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,1,0,0,0,0,0,6500,8000,0,16000,640048000,192024001,8000,928000000,416000000,192016000,64000000,128016000,64000000,0,0,0,64016000,12.666224,12.96578428,13.96578428,29.25360486,27.5167114,12.96578428,29.78954956,28.63200829,27.51665129,25.93156857,26.93174889,25.93156857,0,0,0,25.9319292,138.7901swap_distribute_parallel_for_collapse_1500_1000_1000,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1500,1000,0,2000,10006000,3003001,1000,20000000,12000000,3002000,1000000,2002000,1000000,0,0,0,1002000,10.55074679,9.965784285,10.96578428,23.25436202,21.51797352,9.965784285,24.25349666,23.51653107,21.51749255,19.93156857,20.93301054,19.93156857,0,0,0,19.93445108,0.4033
swap_distribute_parallel_for_collapse_1250_1250_1250,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1250,1250,0,2500,15632500,4691251,1250,25000000,12500000,4690000,1562500,3127500,1562500,0,0,0,1565000,10.28771238,10.28771238,11.28771238,23.89804518,22.16154126,10.28771238,24.57542476,23.57542476,22.16115649,20.57542476,21.57657845,20.57542476,0,0,0,20.57773123,0.5024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1000_1000_2000,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1000,2000,0,4000,20012000,6006001,2000,24000000,16000000,6004000,2000000,4004000,2000000,0,0,0,2004000,9.965784285,10.96578428,11.96578428,24.25436202,22.51797328,10.96578428,24.51653107,23.93156857,22.51749255,20.93156857,21.93301054,20.93156857,0,0,0,20.93445108,0.6142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1900_900_1400,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1900,1400,0,2800,12608400,3784201,1400,23760000,21280000,3782800,1260000,2522800,1260000,0,0,0,1262800,10.8917837,10.45121111,11.45121111,23.58788187,21.85155729,10.45121111,24.5020315,24.34299482,21.85102307,20.2649923,21.26659441,20.2649923,0,0,0,20.26819474,0.6975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1250_1250_1750,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1250,1750,0,3500,21885500,6567751,1750,30000000,17500000,6566000,2187500,4378500,2187500,0,0,0,2191000,10.28771238,10.77313921,11.77313921,24.38347201,22.646968,10.77313921,24.83845916,24.06085159,22.64658332,21.06085159,22.06200528,21.06085159,0,0,0,21.06315805,0.7633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1400_2400_900,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1400,900,0,1800,21605400,6482701,900,44160000,10080000,6481800,2160000,4321800,2160000,0,0,0,2161800,10.45121111,9.813781191,10.81378119,24.36488861,22.6281636,9.813781191,25.39623684,23.2649923,22.62796308,21.04259988,22.04320088,21.04259988,0,0,0,21.04380163,0.8393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_2250_1250_1250,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,2250,1250,0,2500,15632500,4691251,1250,35000000,22500000,4690000,1562500,3127500,1562500,0,0,0,1565000,11.13570929,10.28771238,11.28771238,23.89804518,22.16154126,10.28771238,25.06085159,24.42342167,22.16115649,20.57542476,21.57657845,20.57542476,0,0,0,20.57773123,0.9034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1000_1500_2000,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1000,2000,0,4000,30012000,9006001,2000,36000000,16000000,9004000,3000000,6004000,3000000,0,0,0,3004000,9.965784285,10.96578428,11.96578428,24.83903613,23.10245521,10.96578428,25.10149357,23.93156857,23.10213463,21.51653107,22.51749255,21.51653107,0,0,0,21.51845338,0.9659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1750_1250_1750,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1750,1750,0,3500,21885500,6567751,1750,35000000,24500000,6566000,2187500,4378500,2187500,0,0,0,2191000,10.77313921,10.77313921,11.77313921,24.38347201,22.646968,10.77313921,25.06085159,24.54627841,22.64658332,21.06085159,22.06200528,21.06085159,0,0,0,21.06315805,1.0131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1000_3500_1000,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1000,1000,0,2000,35006000,10503001,1000,56000000,8000000,10502000,3500000,7002000,3500000,0,0,0,3502000,9.965784285,9.965784285,10.96578428,25.06109888,23.32429827,9.965784285,25.73892349,22.93156857,23.32416076,21.73892349,22.73933563,21.73892349,0,0,0,21.73974765,1.0731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1250_2750_1250,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1250,1250,0,2500,34382500,10316251,1250,55000000,12500000,10315000,3437500,6877500,3437500,0,0,0,3440000,10.28771238,10.28771238,11.28771238,25.03517111,23.29841544,10.28771238,25.71292828,23.57542476,23.29824049,21.71292828,22.7134528,21.71292828,0,0,0,21.71397713,1.1307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1400_900_2900,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1400,2900,0,5800,26117400,7838701,2900,30960000,32480000,7835800,2610000,5225800,2610000,0,0,0,2615800,10.45121111,11.50183718,12.50183718,24.63850795,22.90218317,11.50183718,24.88390214,24.9530483,22.90164914,21.31561838,22.31722048,21.31561838,0,0,0,21.31882081,1.1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_2000_1000_2000,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,2000,2000,0,4000,20012000,6006001,2000,32000000,32000000,6004000,2000000,4004000,2000000,0,0,0,2004000,10.96578428,10.96578428,11.96578428,24.25436202,22.51797328,10.96578428,24.93156857,24.93156857,22.51749255,20.93156857,21.93301054,20.93156857,0,0,0,20.93445108,1.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1250_3250_1250,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1250,1250,0,2500,40632500,12191251,1250,65000000,12500000,12190000,4062500,8127500,4062500,0,0,0,4065000,10.28771238,10.28771238,11.28771238,25.2761308,23.53934284,10.28771238,25.95393638,23.57542476,23.53919479,21.95393638,22.95438022,21.95393638,0,0,0,21.95482392,1.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1700_2200_1200,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1700,1200,0,2400,26407200,7923601,1200,51040000,16320000,7922400,2640000,5282400,2640000,0,0,0,2642400,10.73131903,10.22881869,11.22881869,24.654428,22.9177248,10.22881869,25.60512499,23.96013772,22.91750611,21.3321065,22.33276212,21.3321065,0,0,0,21.33341744,1.3672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1500_2000_1500,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1500,1500,0,3000,30009000,9004501,1500,48000000,18000000,9003000,3000000,6003000,3000000,0,0,0,3003000,10.55074679,10.55074679,11.55074679,24.83889191,23.1022149,10.55074679,25.51653107,24.10149357,23.10197439,21.51653107,22.51725224,21.51653107,0,0,0,21.51797304,1.4285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1200_2200_1700,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1200,1700,0,3400,37410200,11225101,1700,51040000,16320000,11223400,3740000,7483400,3740000,0,0,0,3743400,10.22881869,10.73131903,11.73131903,25.15692834,23.42022509,10.73131903,25.60512499,23.96013772,23.42000645,21.83460684,22.83526246,21.83460684,0,0,0,21.83591778,1.4651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1400_1400_2400,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1400,2400,0,4800,33614400,10087201,2400,42560000,26880000,10084800,3360000,6724800,3360000,0,0,0,3364800,10.45121111,11.22881869,12.22881869,25.00257606,23.26602257,11.22881869,25.34299482,24.6800298,23.26567914,21.6800298,22.68105993,21.6800298,0,0,0,21.68208932,1.5488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1750_2750_1250,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1750,1250,0,2500,34382500,10316251,1250,66000000,17500000,10315000,3437500,6877500,3437500,0,0,0,3440000,10.77313921,10.28771238,11.28771238,25.03517111,23.29841544,10.28771238,25.97596269,24.06085159,23.29824049,21.71292828,22.7134528,21.71292828,0,0,0,21.71397713,1.5883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_900_1400_3900,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,900,3900,0,7800,54623400,16391701,3900,53760000,28080000,16387800,5460000,10927800,5460000,0,0,0,5467800,9.813781191,11.92925841,12.92925841,25.70301578,23.96646224,11.92925841,25.6800298,24.7430396,23.96611886,22.38046952,23.38149965,22.38046952,0,0,0,22.38252904,1.6393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_2400_900_2400,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,2400,2400,0,4800,21614400,6487201,2400,34560000,46080000,6484800,2160000,4324800,2160000,0,0,0,2164800,11.22881869,11.22881869,12.22881869,24.36548945,22.62916471,11.22881869,25.04259988,25.45763738,22.62863065,21.04259988,22.04420199,21.04259988,0,0,0,21.04580231,1.6894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_2250_2250_1250,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,2250,1250,0,2500,28132500,8441251,1250,63000000,22500000,8440000,2812500,5627500,2812500,0,0,0,2815000,11.13570929,10.28771238,11.28771238,24.74573443,23.00902539,10.28771238,25.90884849,24.42342167,23.00881157,21.42342167,22.42406272,21.42342167,0,0,0,21.42470349,1.7202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1750_2250_1750,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1750,1750,0,3500,39385500,11817751,1750,63000000,24500000,11816000,3937500,7878500,3937500,0,0,0,3941000,10.77313921,10.77313921,11.77313921,25.23116126,23.49445217,10.77313921,25.90884849,24.54627841,23.4942384,21.90884849,22.90948955,21.90884849,0,0,0,21.91013032,1.8152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1750_3250_1250,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1750,1250,0,2500,40632500,12191251,1250,78000000,17500000,12190000,4062500,8127500,4062500,0,0,0,4065000,10.77313921,10.28771238,11.28771238,25.2761308,23.53934284,10.28771238,26.21697079,24.06085159,23.53919479,21.95393638,22.95438022,21.95393638,0,0,0,21.95482392,1.8945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_2000_2000_1500,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,2000,1500,0,3000,30009000,9004501,1500,56000000,24000000,9003000,3000000,6003000,3000000,0,0,0,3003000,10.96578428,10.55074679,11.55074679,24.83889191,23.1022149,10.55074679,25.73892349,24.51653107,23.10197439,21.51653107,22.51725224,21.51653107,0,0,0,21.51797304,1.9392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_900_3400_1900,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,900,1900,0,3800,64611400,19385701,1900,76160000,13680000,19383800,6460000,12923800,6460000,0,0,0,6463800,9.813781191,10.8917837,11.8917837,25.9452854,24.20848957,10.8917837,26.18253014,23.70556489,24.20834809,22.62310273,23.62352699,22.62310273,0,0,0,22.62395113,1.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1000_4000_1500,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1000,1500,0,3000,60009000,18004501,1500,80000000,12000000,18003000,6000000,12003000,6000000,0,0,0,6003000,9.965784285,10.55074679,11.55074679,25.83867555,24.10185428,10.55074679,26.25349666,23.51653107,24.101734,22.51653107,23.5168917,22.51653107,0,0,0,22.51725224,2.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1200_1700_3200,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1200,3200,0,6400,54419200,16329601,3200,59840000,30720000,16326400,5440000,10886400,5440000,0,0,0,5446400,10.22881869,11.64385619,12.64385619,25.69761241,23.9609862,11.64385619,25.83460684,24.87267488,23.96070337,22.37517522,23.37602362,22.37517522,0,0,0,22.37687151,2.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_2400_900_2900,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,2400,2900,0,5800,26117400,7838701,2900,38160000,55680000,7835800,2610000,5225800,2610000,0,0,0,2615800,11.22881869,11.50183718,12.50183718,24.63850795,22.90218317,11.50183718,25.18555784,25.73065588,22.90164914,21.31561838,22.31722048,21.31561838,0,0,0,21.31882081,2.1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1900_900_3900,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1900,3900,0,7800,35123400,10541701,3900,41760000,59280000,10537800,3510000,7027800,3510000,0,0,0,3517800,10.8917837,11.92925841,12.92925841,25.06592917,23.32960434,11.92925841,25.31561838,25.82104211,23.32907037,21.7430396,22.7446417,21.7430396,0,0,0,21.74624203,2.1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_2700_1200_2200,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,2700,2200,0,4400,26413200,7926601,2200,47040000,47520000,7924400,2640000,5284400,2640000,0,0,0,2644400,11.39874369,11.10328781,12.10328781,24.65475576,22.91827093,11.10328781,25.48738472,25.5020315,22.91787027,21.3321065,22.33330824,21.3321065,0,0,0,21.33450899,2.2446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_2250_2250_1750,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,2250,1750,0,3500,39385500,11817751,1750,72000000,31500000,11816000,3937500,7878500,3937500,0,0,0,3941000,11.13570929,10.77313921,11.77313921,25.23116126,23.49445217,10.77313921,26.10149357,24.90884849,23.4942384,21.90884849,22.90948955,21.90884849,0,0,0,21.91013032,2.3489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_2400_900_3400,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,2400,3400,0,6800,30620400,9190201,3400,41760000,65280000,9186800,3060000,6126800,3060000,0,0,0,3066800,11.22881869,11.73131903,12.73131903,24.86798979,23.13166498,11.73131903,25.31561838,25.96013772,23.13113099,21.54510022,22.54670233,21.54510022,0,0,0,21.54830265,2.4068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1200_2200_2700,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1200,2700,0,5400,59416200,17828101,2700,68640000,25920000,17825400,5940000,11885400,5940000,0,0,0,5945400,10.22881869,11.39874369,12.39874369,25.824353,24.0876497,11.39874369,26.03254622,24.62756238,24.08743112,22.5020315,23.50268712,22.5020315,0,0,0,22.50334245,2.4525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1200_3700_1700,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1200,1700,0,3400,62910200,18875101,1700,85840000,16320000,18873400,6290000,12583400,6290000,0,0,0,6293400,10.22881869,10.73131903,11.73131903,25.90679061,24.16998103,10.73131903,26.35514674,23.96013772,24.16985101,22.58462859,23.58501845,22.58462859,0,0,0,22.58540821,2.5119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_900_2900_2900,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,900,2900,0,5800,84117400,25238701,2900,88160000,20880000,25235800,8410000,16825800,8410000,0,0,0,8415800,9.813781191,11.50183718,12.50183718,26.32590092,24.58913432,11.50183718,26.39362089,24.31561838,24.58896849,23.00367437,24.00417177,23.00367437,0,0,0,23.00466899,2.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
swap_distribute_parallel_for_collapse_1400_1400_3900,0,1,0,0,GCC,Summit,4,16,2,3800,32,512,10240,NVIDIA Tesla V100-SXM2-16GB,300,512,877,900,16160,1312,5120,7,32,64,2048,32,65536,65536,255,1024,64,1024,96,0,1,0,0,0,0,1400,3900,0,7800,54623400,16391701,3900,59360000,43680000,16387800,5460000,10927800,5460000,0,0,0,5467800,10.45121111,11.92925841,12.92925841,25.70301578,23.96646224,11.92925841,25.82298776,25.38046952,23.96611886,22.38046952,23.38149965,22.38046952,0,0,0,22.38252904,2.5995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
