kernel,distColl1,distColl2,distColl3,par1,par2,par3,par4,parColl1,parColl2,parColl3,parColl4,stat,dyn,guid,loop1,loop2,loop3,loop4,varDecl,refExpr,intLit,floatLit,memTo,memFrom,memAlloc,memDelete,addSubInt,addSubFloat,mulInt,mulFloat,divInt,divFloat,logicalInt,logicalFloat,remInt,assInt,assFloat,runtime
clang_96_32_32_64_8_100_v100_variant_43,1,0,0,1,0,0,0,0,0,0,1,1,0,0,96,32,32,64,46563167329,1150090942656,191902193857,0,2415919104,75497472,75497472,2415919104,83053612128,60397977600,0,60397977600,0,0,113252600928,0,15099494400,0,77384908800,22300
clang_96_32_32_64_8_100_v100_variant_44,1,0,0,1,0,0,0,0,0,0,1,0,1,0,96,32,32,64,46563167329,1150090942656,191902193857,0,2415919104,75497472,75497472,2415919104,83053612128,60397977600,0,60397977600,0,0,113252600928,0,15099494400,0,77384908800,5316
clang_96_32_32_64_8_100_v100_variant_45,1,0,0,1,0,0,0,0,0,0,1,0,0,1,96,32,32,64,46563167329,1150090942656,191902193857,0,2415919104,75497472,75497472,2415919104,83053612128,60397977600,0,60397977600,0,0,113252600928,0,15099494400,0,77384908800,4989
clang_96_32_32_64_8_100_v100_variant_46,1,0,0,1,0,0,0,0,0,1,0,1,0,0,96,32,32,64,46563167329,1150090942656,191902193857,0,2415919104,75497472,75497472,2415919104,83053612128,60397977600,0,60397977600,0,0,113252600928,0,15099494400,0,77384908800,95505
clang_96_32_32_64_8_100_v100_variant_47,1,0,0,1,0,0,0,0,0,1,0,0,1,0,96,32,32,64,46563167329,1150090942656,191902193857,0,2415919104,75497472,75497472,2415919104,83053612128,60397977600,0,60397977600,0,0,113252600928,0,15099494400,0,77384908800,9706
clang_96_32_32_64_8_100_v100_variant_48,1,0,0,1,0,0,0,0,0,1,0,0,0,1,96,32,32,64,46563167329,1150090942656,191902193857,0,2415919104,75497472,75497472,2415919104,83053612128,60397977600,0,60397977600,0,0,113252600928,0,15099494400,0,77384908800,9684
clang_96_32_32_64_8_100_v100_variant_49,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96,32,32,64,46563167329,1150090942656,191902193857,0,2415919104,75497472,75497472,2415919104,83053612128,60397977600,0,60397977600,0,0,113252600928,0,15099494400,0,77384908800,672151
clang_96_32_32_64_8_100_v100_variant_50,1,0,0,1,0,0,0,0,1,0,0,0,1,0,96,32,32,64,46563167329,1150090942656,191902193857,0,2415919104,75497472,75497472,2415919104,83053612128,60397977600,0,60397977600,0,0,113252600928,0,15099494400,0,77384908800,151664
clang_96_32_32_64_8_100_v100_variant_51,1,0,0,1,0,0,0,0,1,0,0,0,0,1,96,32,32,64,46563167329,1150090942656,191902193857,0,2415919104,75497472,75497472,2415919104,83053612128,60397977600,0,60397977600,0,0,113252600928,0,15099494400,0,77384908800,151623
clang_96_32_32_64_8_100_v100_variant_52,1,0,0,1,0,0,0,1,0,0,0,1,0,0,96,32,32,64,46563167329,1150090942656,191902193857,0,2415919104,75497472,75497472,2415919104,83053612128,60397977600,0,60397977600,0,0,113252600928,0,15099494400,0,77384908800,3899929
clang_96_32_32_64_8_10_v100_Variant_1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,153592
clang_96_32_32_64_8_10_v100_Variant_2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,4503
clang_96_32_32_64_8_10_v100_Variant_3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,4451
clang_96_32_32_64_8_10_v100_Variant_4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,765426
clang_96_32_32_64_8_10_v100_Variant_5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,3199
clang_96_32_32_64_8_10_v100_Variant_6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,3423
clang_96_32_32_64_8_10_v100_Variant_7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,257013
clang_96_32_32_64_8_10_v100_Variant_8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,19586
clang_96_32_32_64_8_10_v100_Variant_9,1,0,0,1,0,0,0,0,1,0,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,19604
clang_96_32_32_64_8_10_v100_Variant_10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,5982166
clang_96_32_32_64_8_10_v100_Variant_11,1,0,0,1,0,0,0,1,0,0,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,559495
clang_96_32_32_64_8_10_v100_Variant_12,1,0,0,1,0,0,0,1,0,0,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,560787
clang_96_32_32_64_8_10_v100_Variant_13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,238044
clang_96_32_32_64_8_10_v100_Variant_14,1,0,0,0,1,0,0,0,0,1,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,358
clang_96_32_32_64_8_10_v100_Variant_15,1,0,0,0,1,0,0,0,0,1,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,370
clang_96_32_32_64_8_10_v100_Variant_16,1,0,0,0,1,0,0,0,1,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,166510
clang_96_32_32_64_8_10_v100_Variant_17,1,0,0,0,1,0,0,0,1,0,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,913
clang_96_32_32_64_8_10_v100_Variant_18,1,0,0,0,1,0,0,0,1,0,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,901
clang_96_32_32_64_8_10_v100_Variant_19,1,0,0,0,1,0,0,1,0,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,133030
clang_96_32_32_64_8_10_v100_Variant_20,1,0,0,0,1,0,0,1,0,0,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,18589
clang_96_32_32_64_8_10_v100_Variant_21,1,0,0,0,1,0,0,1,0,0,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,18574
clang_96_32_32_64_8_10_v100_Variant_22,1,0,0,0,0,1,0,0,1,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,212797
clang_96_32_32_64_8_10_v100_Variant_23,1,0,0,0,0,1,0,0,1,0,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,975
clang_96_32_32_64_8_10_v100_Variant_24,1,0,0,0,0,1,0,0,1,0,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,977
clang_96_32_32_64_8_10_v100_Variant_25,1,0,0,0,0,1,0,1,0,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,143582
clang_96_32_32_64_8_10_v100_Variant_26,1,0,0,0,0,1,0,1,0,0,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,20305
clang_96_32_32_64_8_10_v100_Variant_27,1,0,0,0,0,1,0,1,0,0,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,20233
clang_96_32_32_64_8_10_v100_Variant_28,1,0,0,0,0,0,1,1,0,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,60357
clang_96_32_32_64_8_10_v100_Variant_29,1,0,0,0,0,0,1,1,0,0,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,21099
clang_96_32_32_64_8_10_v100_Variant_30,1,0,0,0,0,0,1,1,0,0,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,21172
clang_96_32_32_64_8_10_v100_Variant_31,0,1,0,0,0,1,0,0,1,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,744117
clang_96_32_32_64_8_10_v100_Variant_32,0,1,0,0,0,1,0,0,1,0,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,1042
clang_96_32_32_64_8_10_v100_Variant_33,0,1,0,0,0,1,0,0,1,0,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,447
clang_96_32_32_64_8_10_v100_Variant_34,0,1,0,0,0,1,0,1,0,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,98618
clang_96_32_32_64_8_10_v100_Variant_35,0,1,0,0,0,1,0,1,0,0,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,6306
clang_96_32_32_64_8_10_v100_Variant_36,0,1,0,0,0,1,0,1,0,0,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,6282
clang_96_32_32_64_8_10_v100_Variant_37,0,1,0,0,0,0,1,1,0,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,110629
clang_96_32_32_64_8_10_v100_Variant_38,0,1,0,0,0,0,1,1,0,0,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,6825
clang_96_32_32_64_8_10_v100_Variant_39,0,1,0,0,0,0,1,1,0,0,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,6826
clang_96_32_32_64_8_10_v100_Variant_40,0,0,1,0,0,0,1,1,0,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,87139
clang_96_32_32_64_8_10_v100_Variant_41,0,0,1,0,0,0,1,1,0,0,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,6793
clang_96_32_32_64_8_10_v100_Variant_42,0,0,1,0,0,0,1,1,0,0,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,6789
clang_96_32_32_64_8_10_v100_variant_43,1,0,0,1,0,0,0,0,0,0,1,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,7672
clang_96_32_32_64_8_10_v100_variant_44,1,0,0,1,0,0,0,0,0,0,1,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,4893
clang_96_32_32_64_8_10_v100_variant_45,1,0,0,1,0,0,0,0,0,0,1,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,4647
clang_96_32_32_64_8_10_v100_variant_46,1,0,0,1,0,0,0,0,0,1,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,13735
clang_96_32_32_64_8_10_v100_variant_47,1,0,0,1,0,0,0,0,0,1,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,5170
clang_96_32_32_64_8_10_v100_variant_48,1,0,0,1,0,0,0,0,0,1,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,5145
clang_96_32_32_64_8_10_v100_variant_49,1,0,0,1,0,0,0,0,1,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,86635
clang_96_32_32_64_8_10_v100_variant_50,1,0,0,1,0,0,0,0,1,0,0,0,1,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,28008
clang_96_32_32_64_8_10_v100_variant_51,1,0,0,1,0,0,0,0,1,0,0,0,0,1,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,23851
clang_96_32_32_64_8_10_v100_variant_52,1,0,0,1,0,0,0,1,0,0,0,1,0,0,96,32,32,64,4662070369,115020601536,19201726657,0,2415919104,75497472,75497472,2415919104,8311114848,6039797760,0,6039797760,0,0,11331013728,0,1509949440,0,7738490880,494328
clang_32_32_64_96_2_100_v100_Variant_1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,123926
clang_32_32_64_96_2_100_v100_Variant_2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,7946
clang_32_32_64_96_2_100_v100_Variant_3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,7988
clang_32_32_64_96_2_100_v100_Variant_4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,1596918
clang_32_32_64_96_2_100_v100_Variant_5,1,0,0,1,0,0,0,0,0,1,0,0,1,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,8948
clang_32_32_64_96_2_100_v100_Variant_6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,8448
clang_32_32_64_96_2_100_v100_Variant_7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,2052694
clang_32_32_64_96_2_100_v100_Variant_8,1,0,0,1,0,0,0,0,1,0,0,0,1,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,97861
clang_32_32_64_96_2_100_v100_Variant_9,1,0,0,1,0,0,0,0,1,0,0,0,0,1,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,100600
clang_32_32_64_96_2_100_v100_Variant_10,1,0,0,1,0,0,0,1,0,0,0,1,0,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,17552983
clang_32_32_64_96_2_100_v100_Variant_11,1,0,0,1,0,0,0,1,0,0,0,0,1,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,2921680
clang_32_32_64_96_2_100_v100_Variant_12,1,0,0,1,0,0,0,1,0,0,0,0,0,1,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,4174280
clang_32_32_64_96_2_100_v100_Variant_13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,566330
clang_32_32_64_96_2_100_v100_Variant_14,1,0,0,0,1,0,0,0,0,1,0,0,1,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,1166
clang_32_32_64_96_2_100_v100_Variant_15,1,0,0,0,1,0,0,0,0,1,0,0,0,1,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,1148
clang_32_32_64_96_2_100_v100_Variant_16,1,0,0,0,1,0,0,0,1,0,0,1,0,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,515910
clang_32_32_64_96_2_100_v100_Variant_17,1,0,0,0,1,0,0,0,1,0,0,0,1,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,1746
clang_32_32_64_96_2_100_v100_Variant_18,1,0,0,0,1,0,0,0,1,0,0,0,0,1,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,1721
clang_32_32_64_96_2_100_v100_Variant_19,1,0,0,0,1,0,0,1,0,0,0,1,0,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,544989
clang_32_32_64_96_2_100_v100_Variant_20,1,0,0,0,1,0,0,1,0,0,0,0,1,0,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,129646
clang_32_32_64_96_2_100_v100_Variant_21,1,0,0,0,1,0,0,1,0,0,0,0,0,1,32,32,64,96,12589270049,300744312896,52231800897,0,603979776,75497472,75497472,603979776,22655599648,15099494400,0,15099494400,0,0,30205346848,0,3774873600,0,20761804800,129729
